Place,Year,Population,Category,SubCategory,Amount,PerCapita,avgPerCapita
Balears,2017,1115999,COLLECTIVE SAFETY,Drug Trafficking,483,0.000432796,0.002505546
Balears,2017,1115999,COLLECTIVE SAFETY,Others (Collective),78,6.989253574599977e-05,0.002505546
Balears,2016,1107220,COLLECTIVE SAFETY,Road Safety,1764,0.001593179,0.002505546
Balears,2016,1107220,COLLECTIVE SAFETY,Drug Trafficking,500,0.000451581,0.002505546
Balears,2016,1107220,COLLECTIVE SAFETY,Others (Collective),68,6.141507559473275e-05,0.002505546
Balears,2015,1104479,COLLECTIVE SAFETY,Road Safety,2017,0.0018262,0.002505546
Balears,2015,1104479,COLLECTIVE SAFETY,Drug Trafficking,419,0.000379364,0.002505546
Balears,2015,1104479,COLLECTIVE SAFETY,Others (Collective),81,7.333774567013044e-05,0.002505546
Balears,2014,1103442,COLLECTIVE SAFETY,Road Safety,2154,0.001952074,0.002505546
Balears,2014,1103442,COLLECTIVE SAFETY,Drug Trafficking,560,0.000507503,0.002505546
Balears,2014,1103442,COLLECTIVE SAFETY,Others (Collective),96,8.700049481531427e-05,0.002505546
Balears,2013,1111674,COLLECTIVE SAFETY,Road Safety,2413,0.0021706,0.002505546
Balears,2013,1111674,COLLECTIVE SAFETY,Drug Trafficking,561,0.000504644,0.002505546
Balears,2013,1111674,COLLECTIVE SAFETY,Others (Collective),78,7.016445468725543e-05,0.002505546
Balears,2012,1119439,COLLECTIVE SAFETY,Road Safety,2421,0.00216269,0.002505546
Balears,2012,1119439,COLLECTIVE SAFETY,Drug Trafficking,435,0.000388587,0.002505546
Balears,2012,1119439,COLLECTIVE SAFETY,Others (Collective),92,8.218402253271504e-05,0.002505546
Balears,2011,1113114,COLLECTIVE SAFETY,Road Safety,1988,0.001785981,0.002505546
Balears,2011,1113114,COLLECTIVE SAFETY,Drug Trafficking,436,0.000391694,0.002505546
Balears,2011,1113114,COLLECTIVE SAFETY,Others (Collective),100,8.983805791679918e-05,0.002505546
Balears,2010,1106049,COLLECTIVE SAFETY,Road Safety,1638,0.001480947,0.002505546
Balears,2010,1106049,COLLECTIVE SAFETY,Drug Trafficking,320,0.000289318,0.002505546
Balears,2010,1106049,COLLECTIVE SAFETY,Others (Collective),120,0.000108494,0.002505546
Barcelona,2022,5727615,COLLECTIVE SAFETY,Road Safety,3483,0.000608107,0.002419031
Barcelona,2022,5727615,COLLECTIVE SAFETY,Drug Trafficking,2892,0.000504922,0.002419031
Barcelona,2022,5727615,COLLECTIVE SAFETY,Others (Collective),143,2.4966761907006667e-05,0.002419031
Barcelona,2021,5714730,COLLECTIVE SAFETY,Road Safety,3236,0.000566256,0.002419031
Barcelona,2021,5714730,COLLECTIVE SAFETY,Drug Trafficking,2833,0.000495736,0.002419031
Barcelona,2021,5714730,COLLECTIVE SAFETY,Others (Collective),111,1.942348982366621e-05,0.002419031
Barcelona,2020,5743402,COLLECTIVE SAFETY,Road Safety,2480,0.0004318,0.002419031
Barcelona,2020,5743402,COLLECTIVE SAFETY,Drug Trafficking,2090,0.000363896,0.002419031
Barcelona,2020,5743402,COLLECTIVE SAFETY,Others (Collective),103,1.793362191955221e-05,0.002419031
Barcelona,2019,5664579,COLLECTIVE SAFETY,Road Safety,3183,0.000561913,0.002419031
Barcelona,2019,5664579,COLLECTIVE SAFETY,Drug Trafficking,1721,0.000303818,0.002419031
Barcelona,2019,5664579,COLLECTIVE SAFETY,Others (Collective),119,2.100773949838108e-05,0.002419031
Barcelona,2018,5609350,COLLECTIVE SAFETY,Road Safety,3222,0.000574398,0.002419031
Barcelona,2018,5609350,COLLECTIVE SAFETY,Drug Trafficking,1699,0.000302887,0.002419031
Barcelona,2018,5609350,COLLECTIVE SAFETY,Others (Collective),84,1.4974997103051155e-05,0.002419031
Barcelona,2017,5576037,COLLECTIVE SAFETY,Road Safety,2989,0.000536044,0.002419031
Barcelona,2017,5576037,COLLECTIVE SAFETY,Drug Trafficking,1436,0.000257531,0.002419031
Barcelona,2017,5576037,COLLECTIVE SAFETY,Others (Collective),83,1.4885123610191253e-05,0.002419031
Barcelona,2016,5542680,COLLECTIVE SAFETY,Road Safety,2946,0.000531512,0.002419031
Barcelona,2016,5542680,COLLECTIVE SAFETY,Drug Trafficking,1318,0.000237791,0.002419031
Barcelona,2016,5542680,COLLECTIVE SAFETY,Others (Collective),74,1.3350942143511802e-05,0.002419031
Barcelona,2015,5523922,COLLECTIVE SAFETY,Road Safety,2849,0.000515757,0.002419031
Barcelona,2015,5523922,COLLECTIVE SAFETY,Drug Trafficking,1146,0.000207461,0.002419031
Barcelona,2015,5523922,COLLECTIVE SAFETY,Others (Collective),73,1.3215248151585052e-05,0.002419031
Barcelona,2014,5523784,COLLECTIVE SAFETY,Road Safety,2893,0.000523735,0.002419031
Barcelona,2014,5523784,COLLECTIVE SAFETY,Drug Trafficking,1205,0.000218148,0.002419031
Barcelona,2014,5523784,COLLECTIVE SAFETY,Others (Collective),88,1.5931108095464993e-05,0.002419031
Barcelona,2013,5540925,COLLECTIVE SAFETY,Road Safety,3051,0.00055063,0.002419031
Barcelona,2013,5540925,COLLECTIVE SAFETY,Drug Trafficking,1251,0.000225775,0.002419031
Barcelona,2013,5540925,COLLECTIVE SAFETY,Others (Collective),77,1.3896596687376206e-05,0.002419031
Barcelona,2012,5552050,COLLECTIVE SAFETY,Road Safety,3003,0.000540881,0.002419031
Barcelona,2012,5552050,COLLECTIVE SAFETY,Drug Trafficking,1327,0.000239011,0.002419031
Barcelona,2012,5552050,COLLECTIVE SAFETY,Others (Collective),97,1.7471024216280473e-05,0.002419031
Barcelona,2011,5529099,COLLECTIVE SAFETY,Road Safety,4881,0.000882784,0.002419031
Barcelona,2011,5529099,COLLECTIVE SAFETY,Drug Trafficking,1380,0.000249589,0.002419031
Barcelona,2011,5529099,COLLECTIVE SAFETY,Others (Collective),118,2.1341632696394114e-05,0.002419031
Barcelona,2010,5511147,COLLECTIVE SAFETY,Road Safety,4448,0.000807092,0.002419031
Barcelona,2010,5511147,COLLECTIVE SAFETY,Drug Trafficking,1105,0.000200503,0.002419031
Barcelona,2010,5511147,COLLECTIVE SAFETY,Others (Collective),115,2.0866799597252623e-05,0.002419031
Bizkaia,2022,1149344,COLLECTIVE SAFETY,Road Safety,1352,0.001176323,0.001783011
Bizkaia,2022,1149344,COLLECTIVE SAFETY,Drug Trafficking,234,0.000203594,0.001783011
Bizkaia,2022,1149344,COLLECTIVE SAFETY,Others (Collective),53,4.61132611298271e-05,0.001783011
Bizkaia,2021,1154334,COLLECTIVE SAFETY,Road Safety,1151,0.000997112,0.001783011
Bizkaia,2021,1154334,COLLECTIVE SAFETY,Drug Trafficking,201,0.000174126,0.001783011
Bizkaia,2021,1154334,COLLECTIVE SAFETY,Others (Collective),120,0.000103956,0.001783011
Bizkaia,2020,1159443,COLLECTIVE SAFETY,Road Safety,835,0.000720173,0.001783011
Bizkaia,2020,1159443,COLLECTIVE SAFETY,Drug Trafficking,210,0.000181121,0.001783011
Bizkaia,2020,1159443,COLLECTIVE SAFETY,Others (Collective),86,7.417354712564567e-05,0.001783011
Bizkaia,2019,1152651,COLLECTIVE SAFETY,Road Safety,1020,0.000884917,0.001783011
Bizkaia,2019,1152651,COLLECTIVE SAFETY,Drug Trafficking,171,0.000148354,0.001783011
Bizkaia,2019,1152651,COLLECTIVE SAFETY,Others (Collective),138,0.000119724,0.001783011
Bizkaia,2018,1149628,COLLECTIVE SAFETY,Road Safety,990,0.000861148,0.001783011
Bizkaia,2018,1149628,COLLECTIVE SAFETY,Drug Trafficking,144,0.000125258,0.001783011
Bizkaia,2018,1149628,COLLECTIVE SAFETY,Others (Collective),128,0.00011134,0.001783011
Bizkaia,2017,1148302,COLLECTIVE SAFETY,Road Safety,917,0.00079857,0.001783011
Bizkaia,2017,1148302,COLLECTIVE SAFETY,Drug Trafficking,157,0.000136724,0.001783011
Bizkaia,2017,1148302,COLLECTIVE SAFETY,Others (Collective),155,0.000134982,0.001783011
Bizkaia,2016,1147576,COLLECTIVE SAFETY,Road Safety,858,0.000747663,0.001783011
Bizkaia,2016,1147576,COLLECTIVE SAFETY,Drug Trafficking,167,0.000145524,0.001783011
Bizkaia,2016,1147576,COLLECTIVE SAFETY,Others (Collective),98,8.539739415951537e-05,0.001783011
Bizkaia,2015,1148775,COLLECTIVE SAFETY,Road Safety,890,0.000774738,0.001783011
Bizkaia,2015,1148775,COLLECTIVE SAFETY,Drug Trafficking,178,0.000154948,0.001783011
Bizkaia,2015,1148775,COLLECTIVE SAFETY,Others (Collective),37,3.220822180148419e-05,0.001783011
Bizkaia,2014,1151905,COLLECTIVE SAFETY,Road Safety,979,0.000849896,0.001783011
Bizkaia,2014,1151905,COLLECTIVE SAFETY,Drug Trafficking,208,0.00018057,0.001783011
Bizkaia,2014,1151905,COLLECTIVE SAFETY,Others (Collective),45,3.906572156558049e-05,0.001783011
Bizkaia,2013,1156447,COLLECTIVE SAFETY,Road Safety,1152,0.000996155,0.001783011
Bizkaia,2013,1156447,COLLECTIVE SAFETY,Drug Trafficking,199,0.000172079,0.001783011
Bizkaia,2013,1156447,COLLECTIVE SAFETY,Others (Collective),23,1.9888503320947695e-05,0.001783011
Bizkaia,2012,1158439,COLLECTIVE SAFETY,Road Safety,1300,0.0011222,0.001783011
Bizkaia,2012,1158439,COLLECTIVE SAFETY,Drug Trafficking,206,0.000177826,0.001783011
Bizkaia,2012,1158439,COLLECTIVE SAFETY,Others (Collective),30,2.589691818041347e-05,0.001783011
Bizkaia,2011,1155772,COLLECTIVE SAFETY,Road Safety,1378,0.001192277,0.001783011
Bizkaia,2011,1155772,COLLECTIVE SAFETY,Drug Trafficking,216,0.000186888,0.001783011
Bizkaia,2011,1155772,COLLECTIVE SAFETY,Others (Collective),31,2.6821899128893934e-05,0.001783011
Bizkaia,2010,1153724,COLLECTIVE SAFETY,Road Safety,1213,0.001051378,0.001783011
Bizkaia,2010,1153724,COLLECTIVE SAFETY,Drug Trafficking,230,0.000199354,0.001783011
Bizkaia,2010,1153724,COLLECTIVE SAFETY,Others (Collective),26,2.2535719114796953e-05,0.001783011
Burgos,2022,355045,COLLECTIVE SAFETY,Road Safety,333,0.000937909,0.001327262
Burgos,2022,355045,COLLECTIVE SAFETY,Drug Trafficking,93,0.000261939,0.001327262
Burgos,2022,355045,COLLECTIVE SAFETY,Others (Collective),9,2.534889943528285e-05,0.001327262
Burgos,2021,356055,COLLECTIVE SAFETY,Road Safety,325,0.00091278,0.001327262
Burgos,2021,356055,COLLECTIVE SAFETY,Drug Trafficking,75,0.000210642,0.001327262
Burgos,2021,356055,COLLECTIVE SAFETY,Others (Collective),12,3.370265829717319e-05,0.001327262
Burgos,2020,357650,COLLECTIVE SAFETY,Road Safety,228,0.000637495,0.001327262
Burgos,2020,357650,COLLECTIVE SAFETY,Drug Trafficking,78,0.00021809,0.001327262
Burgos,2020,357650,COLLECTIVE SAFETY,Others (Collective),7,1.9572207465399134e-05,0.001327262
Burgos,2019,356958,COLLECTIVE SAFETY,Road Safety,299,0.000837634,0.001327262
Burgos,2019,356958,COLLECTIVE SAFETY,Drug Trafficking,73,0.000204506,0.001327262
Burgos,2019,356958,COLLECTIVE SAFETY,Others (Collective),4,1.1205800122143222e-05,0.001327262
Burgos,2018,357070,COLLECTIVE SAFETY,Road Safety,253,0.000708545,0.001327262
Burgos,2018,357070,COLLECTIVE SAFETY,Drug Trafficking,69,0.000193239,0.001327262
Burgos,2018,357070,COLLECTIVE SAFETY,Others (Collective),7,1.9603999215840032e-05,0.001327262
Burgos,2017,358171,COLLECTIVE SAFETY,Road Safety,235,0.000656111,0.001327262
Burgos,2017,358171,COLLECTIVE SAFETY,Drug Trafficking,74,0.000206605,0.001327262
Burgos,2017,358171,COLLECTIVE SAFETY,Others (Collective),18,5.0255324970474994e-05,0.001327262
Burgos,2016,360995,COLLECTIVE SAFETY,Road Safety,253,0.000700841,0.001327262
Burgos,2016,360995,COLLECTIVE SAFETY,Drug Trafficking,67,0.000185598,0.001327262
Burgos,2016,360995,COLLECTIVE SAFETY,Others (Collective),16,4.432194351722323e-05,0.001327262
Burgos,2015,364002,COLLECTIVE SAFETY,Road Safety,275,0.00075549,0.001327262
Burgos,2015,364002,COLLECTIVE SAFETY,Drug Trafficking,51,0.000140109,0.001327262
Burgos,2015,364002,COLLECTIVE SAFETY,Others (Collective),15,4.120856478810556e-05,0.001327262
Burgos,2014,366900,COLLECTIVE SAFETY,Road Safety,309,0.000842191,0.001327262
Burgos,2014,366900,COLLECTIVE SAFETY,Drug Trafficking,68,0.000185337,0.001327262
Burgos,2014,366900,COLLECTIVE SAFETY,Others (Collective),9,2.4529844644317252e-05,0.001327262
Burgos,2013,371248,COLLECTIVE SAFETY,Road Safety,358,0.000964315,0.001327262
Burgos,2013,371248,COLLECTIVE SAFETY,Drug Trafficking,59,0.000158923,0.001327262
Burgos,2013,371248,COLLECTIVE SAFETY,Others (Collective),4,1.077446881868724e-05,0.001327262
Burgos,2012,374970,COLLECTIVE SAFETY,Road Safety,451,0.001202763,0.001327262
Burgos,2012,374970,COLLECTIVE SAFETY,Drug Trafficking,68,0.000181348,0.001327262
Burgos,2012,374970,COLLECTIVE SAFETY,Others (Collective),16,4.267008027308851e-05,0.001327262
Burgos,2011,375657,COLLECTIVE SAFETY,Road Safety,482,0.001283085,0.001327262
Burgos,2011,375657,COLLECTIVE SAFETY,Drug Trafficking,50,0.0001331,0.001327262
Burgos,2011,375657,COLLECTIVE SAFETY,Others (Collective),22,5.856406242929055e-05,0.001327262
Burgos,2010,374826,COLLECTIVE SAFETY,Road Safety,420,0.00112052,0.001327262
Burgos,2010,374826,COLLECTIVE SAFETY,Drug Trafficking,36,9.60445646780106e-05,0.001327262
Burgos,2010,374826,COLLECTIVE SAFETY,Others (Collective),15,4.0018568615837746e-05,0.001327262
Cáceres,2022,387805,COLLECTIVE SAFETY,Road Safety,422,0.001088176,0.000853536
Cáceres,2022,387805,COLLECTIVE SAFETY,Drug Trafficking,84,0.000216604,0.000853536
Cáceres,2022,387805,COLLECTIVE SAFETY,Others (Collective),70,0.000180503,0.000853536
Cáceres,2021,389558,COLLECTIVE SAFETY,Road Safety,391,0.001003702,0.000853536
Cáceres,2021,389558,COLLECTIVE SAFETY,Drug Trafficking,118,0.000302907,0.000853536
Cáceres,2021,389558,COLLECTIVE SAFETY,Others (Collective),27,6.930931979320152e-05,0.000853536
Cáceres,2020,391850,COLLECTIVE SAFETY,Road Safety,289,0.000737527,0.000853536
Cáceres,2020,391850,COLLECTIVE SAFETY,Drug Trafficking,101,0.000257752,0.000853536
Cáceres,2020,391850,COLLECTIVE SAFETY,Others (Collective),16,4.08319510016588e-05,0.000853536
Cáceres,2019,394151,COLLECTIVE SAFETY,Road Safety,341,0.000865151,0.000853536
Cáceres,2019,394151,COLLECTIVE SAFETY,Drug Trafficking,105,0.000266395,0.000853536
Cáceres,2019,394151,COLLECTIVE SAFETY,Others (Collective),44,0.000111632,0.000853536
Cáceres,2018,396487,COLLECTIVE SAFETY,Road Safety,354,0.000892841,0.000853536
Cáceres,2018,396487,COLLECTIVE SAFETY,Drug Trafficking,102,0.000257259,0.000853536
Cáceres,2018,396487,COLLECTIVE SAFETY,Others (Collective),29,7.31423728899056e-05,0.000853536
Cáceres,2017,400036,COLLECTIVE SAFETY,Road Safety,274,0.000684938,0.000853536
Cáceres,2017,400036,COLLECTIVE SAFETY,Drug Trafficking,74,0.000184983,0.000853536
Cáceres,2017,400036,COLLECTIVE SAFETY,Others (Collective),36,8.999190072893439e-05,0.000853536
Cáceres,2016,403665,COLLECTIVE SAFETY,Road Safety,279,0.000691167,0.000853536
Cáceres,2016,403665,COLLECTIVE SAFETY,Drug Trafficking,83,0.000205616,0.000853536
Cáceres,2016,403665,COLLECTIVE SAFETY,Others (Collective),22,5.4500637905193664e-05,0.000853536
Cáceres,2015,406267,COLLECTIVE SAFETY,Road Safety,268,0.000659665,0.000853536
Cáceres,2015,406267,COLLECTIVE SAFETY,Drug Trafficking,61,0.000150148,0.000853536
Cáceres,2015,406267,COLLECTIVE SAFETY,Others (Collective),34,8.368880563767177e-05,0.000853536
Cáceres,2014,408703,COLLECTIVE SAFETY,Road Safety,310,0.000758497,0.000853536
Cáceres,2014,408703,COLLECTIVE SAFETY,Drug Trafficking,122,0.000298505,0.000853536
Cáceres,2014,408703,COLLECTIVE SAFETY,Others (Collective),29,7.095617110713648e-05,0.000853536
Cáceres,2013,410275,COLLECTIVE SAFETY,Road Safety,346,0.000843337,0.000853536
Cáceres,2013,410275,COLLECTIVE SAFETY,Drug Trafficking,110,0.000268113,0.000853536
Cáceres,2013,410275,COLLECTIVE SAFETY,Others (Collective),30,7.31216866735726e-05,0.000853536
Cáceres,2012,413597,COLLECTIVE SAFETY,Road Safety,458,0.001107358,0.000853536
Cáceres,2012,413597,COLLECTIVE SAFETY,Drug Trafficking,93,0.000224857,0.000853536
Cáceres,2012,413597,COLLECTIVE SAFETY,Others (Collective),17,4.1102812641290916e-05,0.000853536
Cáceres,2011,415446,COLLECTIVE SAFETY,Road Safety,445,0.001071138,0.000853536
Cáceres,2011,415446,COLLECTIVE SAFETY,Drug Trafficking,112,0.00026959,0.000853536
Cáceres,2011,415446,COLLECTIVE SAFETY,Others (Collective),11,2.6477568685220223e-05,0.000853536
Cáceres,2010,415083,COLLECTIVE SAFETY,Road Safety,433,0.001043165,0.000853536
Cáceres,2010,415083,COLLECTIVE SAFETY,Drug Trafficking,62,0.000149368,0.000853536
Cáceres,2010,415083,COLLECTIVE SAFETY,Others (Collective),28,6.745638824042421e-05,0.000853536
Cádiz,2022,1246781,COLLECTIVE SAFETY,Road Safety,1455,0.001167005,0.001683431
Cádiz,2022,1246781,COLLECTIVE SAFETY,Drug Trafficking,883,0.000708224,0.001683431
Cádiz,2022,1246781,COLLECTIVE SAFETY,Others (Collective),297,0.000238213,0.001683431
Cádiz,2021,1245960,COLLECTIVE SAFETY,Road Safety,1272,0.0010209,0.001683431
Cádiz,2021,1245960,COLLECTIVE SAFETY,Drug Trafficking,1012,0.000812225,0.001683431
Cádiz,2021,1245960,COLLECTIVE SAFETY,Others (Collective),144,0.000115574,0.001683431
Cádiz,2020,1244049,COLLECTIVE SAFETY,Road Safety,1076,0.000864918,0.001683431
Cádiz,2020,1244049,COLLECTIVE SAFETY,Drug Trafficking,1086,0.000872956,0.001683431
Cádiz,2020,1244049,COLLECTIVE SAFETY,Others (Collective),104,8.359799332662941e-05,0.001683431
Cádiz,2019,1240155,COLLECTIVE SAFETY,Road Safety,1338,0.001078897,0.001683431
Cádiz,2019,1240155,COLLECTIVE SAFETY,Drug Trafficking,1130,0.000911176,0.001683431
Cádiz,2019,1240155,COLLECTIVE SAFETY,Others (Collective),86,6.934617043837263e-05,0.001683431
Cádiz,2018,1238714,COLLECTIVE SAFETY,Road Safety,1275,0.001029293,0.001683431
Cádiz,2018,1238714,COLLECTIVE SAFETY,Drug Trafficking,788,0.000636144,0.001683431
Cádiz,2018,1238714,COLLECTIVE SAFETY,Others (Collective),132,0.000106562,0.001683431
Cádiz,2017,1239435,COLLECTIVE SAFETY,Road Safety,1141,0.000920581,0.001683431
Cádiz,2017,1239435,COLLECTIVE SAFETY,Drug Trafficking,818,0.000659978,0.001683431
Cádiz,2017,1239435,COLLECTIVE SAFETY,Others (Collective),95,7.664782743750176e-05,0.001683431
Cádiz,2016,1239889,COLLECTIVE SAFETY,Road Safety,1108,0.000893628,0.001683431
Cádiz,2016,1239889,COLLECTIVE SAFETY,Drug Trafficking,750,0.000604893,0.001683431
Cádiz,2016,1239889,COLLECTIVE SAFETY,Others (Collective),96,7.742628574009448e-05,0.001683431
Cádiz,2015,1240284,COLLECTIVE SAFETY,Road Safety,1153,0.000929626,0.001683431
Cádiz,2015,1240284,COLLECTIVE SAFETY,Drug Trafficking,929,0.000749022,0.001683431
Cádiz,2015,1240284,COLLECTIVE SAFETY,Others (Collective),89,7.175775870687681e-05,0.001683431
Cádiz,2014,1240175,COLLECTIVE SAFETY,Road Safety,1293,0.001042595,0.001683431
Cádiz,2014,1240175,COLLECTIVE SAFETY,Drug Trafficking,1105,0.000891003,0.001683431
Cádiz,2014,1240175,COLLECTIVE SAFETY,Others (Collective),64,5.1605620174572136e-05,0.001683431
Cádiz,2013,1238492,COLLECTIVE SAFETY,Road Safety,1365,0.001102147,0.001683431
Cádiz,2013,1238492,COLLECTIVE SAFETY,Drug Trafficking,1021,0.00082439,0.001683431
Cádiz,2013,1238492,COLLECTIVE SAFETY,Others (Collective),57,4.6023712708681205e-05,0.001683431
Cádiz,2012,1245164,COLLECTIVE SAFETY,Road Safety,1503,0.00120707,0.001683431
Cádiz,2012,1245164,COLLECTIVE SAFETY,Drug Trafficking,1241,0.000996656,0.001683431
Cádiz,2012,1245164,COLLECTIVE SAFETY,Others (Collective),92,7.388584957483513e-05,0.001683431
Cádiz,2011,1243519,COLLECTIVE SAFETY,Road Safety,1881,0.001512643,0.001683431
Cádiz,2011,1243519,COLLECTIVE SAFETY,Drug Trafficking,1172,0.000942487,0.001683431
Cádiz,2011,1243519,COLLECTIVE SAFETY,Others (Collective),61,4.9054336926094414e-05,0.001683431
Cádiz,2010,1236739,COLLECTIVE SAFETY,Road Safety,1791,0.001448163,0.001683431
Cádiz,2010,1236739,COLLECTIVE SAFETY,Drug Trafficking,958,0.000774618,0.001683431
Cádiz,2010,1236739,COLLECTIVE SAFETY,Others (Collective),96,7.762349210302254e-05,0.001683431
Cantabria,2022,585402,COLLECTIVE SAFETY,Road Safety,772,0.001318752,0.001227694
Cantabria,2022,585402,COLLECTIVE SAFETY,Drug Trafficking,83,0.000141783,0.001227694
Cantabria,2022,585402,COLLECTIVE SAFETY,Others (Collective),40,6.832911401054318e-05,0.001227694
Cantabria,2021,584507,COLLECTIVE SAFETY,Road Safety,660,0.001129157,0.001227694
Cantabria,2021,584507,COLLECTIVE SAFETY,Drug Trafficking,96,0.000164241,0.001227694
Cantabria,2021,584507,COLLECTIVE SAFETY,Others (Collective),21,3.59277134405576e-05,0.001227694
Cantabria,2020,582905,COLLECTIVE SAFETY,Road Safety,563,0.000965852,0.001227694
Cantabria,2020,582905,COLLECTIVE SAFETY,Drug Trafficking,96,0.000164692,0.001227694
Cantabria,2020,582905,COLLECTIVE SAFETY,Others (Collective),17,2.9164272051191874e-05,0.001227694
Cantabria,2019,581078,COLLECTIVE SAFETY,Road Safety,622,0.001070424,0.001227694
Cantabria,2019,581078,COLLECTIVE SAFETY,Drug Trafficking,86,0.000148001,0.001227694
Cantabria,2019,581078,COLLECTIVE SAFETY,Others (Collective),8,1.3767514860311352e-05,0.001227694
